time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1651447220.1057348,0.0,0.5,0.875,0.875,1.0,1.0,1.0,0.857,1.0,36.0,39.0,40.0,36.0,
1651447220.3060384,3.595,0.23800000000000002,0.429,0.368,0.35,0.4,0.9520000000000001,0.4,0.4,33.0,41.0,37.0,34.0,
1651447220.506321,3.595,0.053,0.0,0.095,0.095,0.3,0.65,0.095,0.05,38.0,36.0,37.0,33.0,
1651447220.7066143,3.595,0.05,0.0,0.0,0.263,0.579,0.0,0.25,0.05,36.0,35.0,38.0,33.0,
1651447220.9069238,3.595,0.05,0.0,0.0,0.3,0.35,0.105,0.368,0.05,34.0,35.0,41.0,33.0,
1651447221.107219,3.595,0.0,0.0,0.0,0.3,0.35,0.05,0.4,0.15,37.0,35.0,39.0,34.0,
1651447221.3075318,3.595,0.095,0.091,0.0,0.35,0.316,0.3,0.14300000000000002,0.19,35.0,36.0,37.0,34.0,
1651447221.5078254,4.527,0.0,0.0,0.0,0.3,0.381,0.25,0.263,0.0,36.0,36.0,37.0,34.0,
1651447221.7083218,4.527,0.095,0.0,0.0,0.263,0.263,0.35,0.25,0.05,37.0,35.0,39.0,34.0,
1651447221.908626,4.527,0.0,0.0,0.048,0.33299999999999996,0.15,0.381,0.263,0.105,33.0,38.0,38.0,35.0,
1651447222.108921,4.527,0.05,0.05,0.0,0.3,0.15,0.42100000000000004,0.3,0.0,33.0,38.0,40.0,34.0,
1651447222.3092015,4.37,0.053,0.05,0.0,0.278,0.3,0.25,0.35,0.136,38.0,36.0,38.0,34.0,
1651447222.509514,4.37,0.048,0.05,0.0,0.28600000000000003,0.0,0.55,0.048,0.368,33.0,37.0,38.0,37.0,
1651447222.7098162,4.37,0.0,0.048,0.0,0.35,0.15,0.2,0.263,0.28600000000000003,34.0,38.0,39.0,35.0,
1651447222.9101171,4.37,0.1,0.0,0.0,0.33299999999999996,0.3,0.1,0.5,0.0,37.0,36.0,40.0,34.0,
1651447223.1104076,4.37,0.0,0.05,0.0,0.278,0.45,0.19,0.19,0.22699999999999998,36.0,36.0,38.0,35.0,
1651447223.310708,4.599,0.1,0.0,0.0,0.28600000000000003,0.3,0.0,0.33299999999999996,0.263,34.0,36.0,39.0,38.0,
1651447223.5110264,4.599,0.05,0.0,0.0,0.316,0.35,0.28600000000000003,0.1,0.1,35.0,36.0,41.0,34.0,
1651447223.711328,4.599,0.05,0.0,0.0,0.33299999999999996,0.364,0.33299999999999996,0.4,0.0,34.0,37.0,42.0,34.0,
1651447223.9116313,4.599,0.053,0.095,0.0,0.33299999999999996,0.158,0.524,0.23800000000000002,0.048,34.0,39.0,39.0,34.0,
1651447224.1119275,4.599,0.05,0.0,0.0,0.33299999999999996,0.091,0.368,0.368,0.2,34.0,38.0,43.0,35.0,
1651447224.3120985,4.561,0.055999999999999994,0.0,0.0,0.263,0.368,0.263,0.21100000000000002,0.0,36.0,37.0,41.0,35.0,
1651447224.5123956,4.561,0.095,0.0,0.0,0.35,0.095,0.25,0.429,0.15,37.0,38.0,39.0,35.0,
1651447224.7126918,4.561,0.05,0.048,0.0,0.3,0.316,0.25,0.25,0.095,35.0,38.0,38.0,35.0,
1651447224.9129844,4.561,0.0,0.048,0.0,0.263,0.21100000000000002,0.368,0.105,0.158,35.0,39.0,39.0,35.0,
1651447225.1132853,4.561,0.05,0.0,0.0,0.33299999999999996,0.15,0.25,0.263,0.25,35.0,39.0,39.0,35.0,
1651447225.3135839,4.458,0.053,0.05,0.0,0.316,0.21100000000000002,0.23800000000000002,0.33299999999999996,0.158,35.0,38.0,40.0,35.0,
1651447225.5139005,4.458,0.0,0.05,0.0,0.33299999999999996,0.263,0.45,0.0,0.15,35.0,38.0,38.0,35.0,
1651447225.71418,4.458,0.095,0.0,0.0,0.3,0.25,0.25,0.381,0.0,38.0,37.0,40.0,35.0,
1651447225.9144862,4.458,0.0,0.05,0.0,0.3,0.19,0.3,0.21100000000000002,0.28600000000000003,34.0,37.0,42.0,36.0,
1651447226.1147864,4.458,0.05,0.0,0.0,0.3,0.45,0.19,0.15,0.15,38.0,37.0,40.0,35.0,
1651447226.3151066,4.458,0.0,0.0,0.0,0.35,0.3,0.25,0.263,0.0,36.0,37.0,40.0,36.0,
1651447226.515395,4.458,0.0,0.05,0.0,0.263,0.25,0.25,0.15,0.28600000000000003,35.0,39.0,38.0,35.0,
1651447226.715719,4.466,0.05,0.0,0.0,0.3,0.158,0.25,0.19,0.368,35.0,37.0,38.0,38.0,
1651447226.9160879,4.466,0.048,0.0,0.0,0.33299999999999996,0.35,0.21100000000000002,0.05,0.25,36.0,38.0,38.0,35.0,
1651447227.1163747,4.466,0.0,0.05,0.0,0.35,0.263,0.2,0.15,0.263,35.0,36.0,40.0,37.0,
1651447227.3166544,4.435,0.1,0.0,0.0,0.263,0.25,0.105,0.111,0.35,37.0,37.0,39.0,36.0,
1651447227.516966,4.435,0.0,0.0,0.048,0.3,0.25,0.4,0.0,0.25,35.0,39.0,38.0,36.0,
1651447227.717358,4.435,0.095,0.091,0.0,0.263,0.368,0.0,0.391,0.263,38.0,37.0,40.0,35.0,
1651447227.917643,4.435,0.0,0.0,0.0,0.33299999999999996,0.2,0.28600000000000003,0.158,0.25,35.0,38.0,41.0,36.0,
1651447228.1179368,4.435,0.25,0.14300000000000002,0.053,0.3,0.381,0.22699999999999998,0.33299999999999996,0.381,39.0,37.0,39.0,36.0,
1651447228.3182855,4.817,0.28600000000000003,0.263,0.048,0.474,0.9,0.21100000000000002,0.105,0.25,41.0,38.0,39.0,36.0,
1651447228.5185895,4.817,0.0,0.1,0.0,0.05,0.2,0.55,0.368,0.25,36.0,39.0,43.0,38.0,
1651447228.7188976,4.817,0.0,0.0,0.0,0.0,0.15,0.1,0.737,0.2,35.0,39.0,44.0,39.0,
1651447228.919206,4.817,0.048,0.0,0.0,0.048,0.263,0.05,0.381,0.45,36.0,38.0,44.0,38.0,
1651447229.1195023,4.817,0.0,0.0,0.0,0.0,0.381,0.14300000000000002,0.4,0.25,39.0,38.0,42.0,37.0,
1651447229.319787,5.019,0.095,0.0,0.0,0.0,0.45,0.19,0.158,0.4,39.0,40.0,41.0,38.0,
1651447229.5200727,5.019,0.0,0.0,0.0,0.0,0.316,0.42100000000000004,0.263,0.095,38.0,41.0,41.0,37.0,
1651447229.7203722,5.019,0.048,0.0,0.0,0.0,0.5,0.35,0.105,0.19,40.0,40.0,40.0,36.0,
1651447229.9206743,5.019,0.05,0.0,0.0,0.0,0.2,0.526,0.25,0.158,36.0,40.0,45.0,36.0,
1651447230.1209793,5.019,0.0,0.0,0.0,0.048,0.1,0.19,0.429,0.545,36.0,39.0,42.0,41.0,
1651447230.32134,5.023,0.095,0.0,0.0,0.048,0.05,0.1,0.65,0.4,37.0,39.0,47.0,38.0,
1651447230.5216174,5.023,0.0,0.0,0.0,0.0,0.381,0.263,0.2,0.3,37.0,41.0,43.0,37.0,
1651447230.7219217,5.023,0.05,0.0,0.0,0.0,0.053,0.474,0.3,0.35,36.0,40.0,42.0,40.0,
1651447230.9222171,5.023,0.0,0.0,0.0,0.0,0.21100000000000002,0.28600000000000003,0.3,0.3,39.0,39.0,42.0,38.0,
1651447231.1225286,5.023,0.095,0.0,0.0,0.0,0.5,0.0,0.05,0.474,36.0,38.0,41.0,42.0,
1651447231.3228142,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,36.0,39.0,41.0,41.0,
1651447231.5231276,5.0,0.0,0.0,0.0,0.0,0.15,0.263,0.5710000000000001,0.2,37.0,39.0,46.0,37.0,
1651447231.7234313,5.0,0.05,0.0,0.0,0.095,0.0,0.636,0.3,0.15,36.0,42.0,44.0,37.0,
1651447231.9237444,5.0,0.048,0.0,0.0,0.0,0.15,0.25,0.389,0.3,36.0,42.0,43.0,37.0,
1651447232.1240726,5.0,0.0,0.0,0.0,0.0,0.053,0.389,0.5,0.158,36.0,44.0,42.0,37.0,
1651447232.324367,5.034,0.053,0.0,0.0,0.0,0.19,0.4,0.526,0.0,36.0,43.0,42.0,37.0,
1651447232.5246537,5.034,0.048,0.0,0.048,0.0,0.095,0.5,0.55,0.0,36.0,42.0,45.0,37.0,
1651447232.7249496,5.034,0.05,0.0,0.0,0.05,0.444,0.105,0.45,0.05,40.0,41.0,42.0,37.0,
1651447232.9252403,5.034,0.0,0.0,0.0,0.0,0.1,0.368,0.25,0.368,36.0,41.0,42.0,40.0,
1651447233.1255305,5.034,0.0,0.0,0.0,0.048,0.048,0.619,0.0,0.4,36.0,43.0,41.0,37.0,
1651447233.3258305,5.034,0.0,0.0,0.0,0.0,0.278,0.158,0.263,0.4,40.0,39.0,41.0,38.0,
1651447233.5261326,5.034,0.0,0.0,0.0,0.0,0.429,0.15,0.0,0.45,40.0,40.0,41.0,38.0,
1651447233.7265053,5.034,0.095,0.0,0.0,0.136,0.5,0.35,0.182,0.33299999999999996,39.0,42.0,40.0,37.0,
1651447233.9268215,5.034,0.05,0.23800000000000002,0.33299999999999996,0.111,0.3,0.7,0.45,0.2,38.0,43.0,43.0,38.0,
1651447234.1271946,5.034,0.05,0.05,0.2,0.05,0.15,0.429,0.158,0.737,37.0,42.0,42.0,39.0,
1651447234.3274734,5.416,0.105,0.0,0.0,0.05,0.35,0.45,0.0,0.33299999999999996,37.0,42.0,41.0,38.0,
1651447234.527773,5.416,0.048,0.0,0.0,0.0,0.579,0.095,0.158,0.263,38.0,39.0,45.0,38.0,
1651447234.7280953,5.416,0.05,0.0,0.0,0.0,0.526,0.05,0.45,0.158,40.0,39.0,43.0,38.0,
1651447234.928395,5.416,0.0,0.0,0.0,0.0,0.25,0.0,0.545,0.21100000000000002,37.0,39.0,45.0,39.0,
1651447235.1287045,5.416,0.0,0.0,0.0,0.0,0.0,0.15,0.789,0.15,36.0,40.0,48.0,38.0,
1651447235.3290112,5.416,0.0,0.0,0.0,0.0,0.095,0.263,0.75,0.0,36.0,41.0,48.0,37.0,
1651447235.5293982,5.416,0.095,0.0,0.0,0.0,0.3,0.095,0.3,0.524,41.0,39.0,43.0,38.0,
1651447235.7297082,4.985,0.0,0.0,0.0,0.0,0.474,0.158,0.25,0.23800000000000002,38.0,40.0,45.0,38.0,
1651447235.9300027,4.985,0.048,0.0,0.0,0.0,0.45,0.3,0.263,0.15,40.0,40.0,44.0,37.0,
1651447236.130302,4.985,0.05,0.0,0.0,0.0,0.35,0.7,0.0,0.05,37.0,44.0,41.0,37.0,
1651447236.3306072,4.844,0.053,0.0,0.0,0.0,0.2,0.35,0.35,0.3,37.0,40.0,45.0,39.0,
1651447236.5309093,4.844,0.048,0.0,0.0,0.0,0.25,0.28600000000000003,0.158,0.368,38.0,40.0,41.0,40.0,
1651447236.7312193,4.844,0.0,0.0,0.048,0.0,0.45,0.42100000000000004,0.2,0.19,37.0,40.0,42.0,40.0,
1651447236.9315326,4.844,0.05,0.0,0.0,0.0,0.28600000000000003,0.25,0.3,0.3,37.0,41.0,43.0,39.0,
1651447237.1318352,4.844,0.0,0.0,0.0,0.0,0.316,0.524,0.25,0.05,42.0,41.0,42.0,37.0,
1651447237.33215,4.844,0.0,0.0,0.0,0.0,0.158,0.263,0.368,0.25,40.0,40.0,42.0,39.0,
1651447237.5324304,4.992,0.1,0.0,0.0,0.0,0.1,0.368,0.368,0.263,36.0,42.0,44.0,38.0,
1651447237.733453,4.992,0.0,0.0,0.0,0.0,0.19,0.4,0.42100000000000004,0.19,36.0,42.0,44.0,38.0,
1651447237.9337373,4.992,0.0,0.0,0.0,0.0,0.263,0.4,0.3,0.2,38.0,42.0,44.0,37.0,
1651447238.1340282,4.992,0.05,0.0,0.0,0.0,0.474,0.158,0.158,0.263,40.0,39.0,43.0,38.0,
1651447238.3343222,4.992,0.095,0.0,0.0,0.0,0.15,0.364,0.28600000000000003,0.45,37.0,42.0,42.0,40.0,
1651447238.5346124,4.992,0.0,0.0,0.0,0.0,0.158,0.368,0.2,0.316,37.0,41.0,45.0,38.0,
1651447238.7349253,4.992,0.0,0.0,0.0,0.0,0.0,0.524,0.3,0.25,37.0,43.0,43.0,38.0,
1651447238.9352274,4.992,0.095,0.0,0.0,0.0,0.15,0.4,0.316,0.33299999999999996,38.0,40.0,42.0,40.0,
1651447239.135599,4.992,0.0,0.0,0.0,0.0,0.05,0.263,0.773,0.0,37.0,41.0,48.0,38.0,
1651447239.3358927,5.08,0.095,0.0,0.0,0.0,0.158,0.4,0.4,0.158,37.0,43.0,43.0,38.0,
1651447239.5361965,5.08,0.0,0.0,0.0,0.0,0.2,0.25,0.368,0.25,40.0,40.0,43.0,39.0,
1651447239.73652,5.08,0.05,0.0,0.0,0.0,0.23800000000000002,0.4,0.3,0.33299999999999996,40.0,41.0,42.0,38.0,
1651447239.9368453,5.08,0.0,0.0,0.0,0.0,0.316,0.3,0.263,0.3,37.0,42.0,42.0,39.0,
1651447240.1371436,5.08,0.095,0.0,0.0,0.0,0.636,0.23800000000000002,0.263,0.05,41.0,40.0,44.0,38.0,
1651447240.3374214,5.065,0.0,0.0,0.0,0.0,0.263,0.368,0.429,0.0,38.0,43.0,43.0,38.0,
1651447240.537701,5.065,0.0,0.0,0.0,0.0,0.105,0.45,0.3,0.3,37.0,41.0,42.0,40.0,
1651447240.7379794,5.065,0.095,0.0,0.0,0.0,0.316,0.15,0.15,0.5710000000000001,40.0,39.0,42.0,40.0,
1651447240.9382818,5.065,0.05,0.0,0.0,0.0,0.35,0.3,0.15,0.316,38.0,41.0,42.0,40.0,
1651447241.138576,5.065,0.0,0.0,0.0,0.0,0.35,0.105,0.1,0.6,42.0,39.0,41.0,39.0,
1651447241.3388932,5.065,0.048,0.0,0.0,0.0,0.368,0.05,0.25,0.33299999999999996,42.0,39.0,42.0,38.0,
1651447241.5392005,5.073,0.053,0.0,0.0,0.0,0.3,0.2,0.42100000000000004,0.3,37.0,40.0,44.0,41.0,
1651447241.7395003,5.073,0.0,0.0,0.0,0.0,0.105,0.3,0.4,0.28600000000000003,40.0,41.0,44.0,38.0,
1651447241.9397883,5.073,0.095,0.0,0.0,0.0,0.409,0.28600000000000003,0.28600000000000003,0.3,40.0,40.0,42.0,40.0,
1651447242.140107,5.073,0.0,0.0,0.0,0.0,0.21100000000000002,0.0,0.368,0.45,37.0,39.0,43.0,42.0,
1651447242.3404036,5.05,0.053,0.0,0.0,0.0,0.05,0.474,0.429,0.2,37.0,44.0,43.0,38.0,
1651447242.5407083,5.05,0.048,0.0,0.0,0.0,0.19,0.368,0.158,0.368,37.0,40.0,45.0,39.0,
1651447242.7411897,5.05,0.05,0.0,0.0,0.0,0.5,0.263,0.053,0.3,42.0,40.0,41.0,39.0,
1651447242.9415011,5.05,0.0,0.0,0.0,0.0,0.4,0.33299999999999996,0.15,0.33299999999999996,40.0,41.0,42.0,39.0,
1651447243.1417944,5.05,0.1,0.0,0.048,0.0,0.2,0.15,0.2,0.65,37.0,41.0,42.0,40.0,
1651447243.3420918,5.061,0.05,0.0,0.0,0.0,0.25,0.16699999999999998,0.2,0.5,37.0,42.0,42.0,39.0,
1651447243.5424018,5.061,0.0,0.0,0.0,0.0,0.21100000000000002,0.2,0.25,0.368,40.0,40.0,44.0,39.0,
1651447243.7426896,5.061,0.0,0.0,0.0,0.0,0.23800000000000002,0.33299999999999996,0.33299999999999996,0.368,41.0,40.0,43.0,39.0,
1651447243.9430041,5.061,0.0,0.0,0.0,0.0,0.368,0.33299999999999996,0.368,0.0,40.0,41.0,44.0,38.0,
1651447244.1432955,5.061,0.048,0.0,0.0,0.0,0.15,0.55,0.3,0.19,37.0,44.0,42.0,38.0,
1651447244.3436046,5.061,0.05,0.0,0.0,0.0,0.7,0.381,0.095,0.05,42.0,42.0,41.0,37.0,
1651447244.5439098,5.084,0.05,0.0,0.0,0.0,0.526,0.25,0.2,0.105,38.0,43.0,42.0,38.0,
1651447244.7442238,5.084,0.0,0.0,0.0,0.0,0.4,0.526,0.158,0.0,38.0,43.0,41.0,37.0,
1651447244.944499,5.084,0.05,0.0,0.0,0.0,0.368,0.55,0.0,0.15,39.0,43.0,41.0,37.0,
1651447245.1447973,5.015,0.0,0.0,0.0,0.0,0.25,0.5,0.05,0.263,38.0,44.0,41.0,38.0,
1651447245.3450902,5.015,0.05,0.0,0.0,0.0,0.3,0.45,0.42100000000000004,0.0,38.0,43.0,42.0,37.0,
1651447245.5454092,5.015,0.048,0.0,0.0,0.0,0.19,0.263,0.5,0.2,37.0,42.0,44.0,39.0,
1651447245.7457035,5.015,0.05,0.0,0.0,0.0,0.4,0.158,0.263,0.263,38.0,41.0,43.0,39.0,
1651447245.9460282,5.015,0.0,0.0,0.0,0.0,0.316,0.2,0.545,0.19,39.0,41.0,46.0,38.0,
1651447246.1463218,5.015,0.095,0.0,0.0,0.0,0.6,0.15,0.278,0.05,43.0,40.0,42.0,38.0,
1651447246.3466356,5.054,0.053,0.0,0.0,0.0,0.45,0.136,0.4,0.263,42.0,39.0,42.0,39.0,
1651447246.5469491,5.054,0.0,0.0,0.0,0.0,0.6,0.263,0.105,0.0,38.0,39.0,44.0,37.0,
