time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1650838330.7471023,0.0,0.833,0.76,0.04,0.769,0.84,0.917,0.8079999999999999,0.84,36.0,42.0,41.0,37.0,
1650838330.947412,0.0,0.05,0.0,0.048,0.0,0.0,1.0,0.05,0.0,34.0,42.0,38.0,34.0,
1650838331.147706,0.0,0.1,0.0,0.05,0.05,0.05,0.9,0.048,0.05,34.0,42.0,38.0,34.0,
1650838331.3479967,5.412,0.05,0.0,0.0,0.0,0.048,1.0,0.0,0.05,34.0,42.0,38.0,34.0,
1650838331.548288,5.412,0.8,0.737,0.8,0.75,0.21100000000000002,0.65,0.25,0.35,36.0,42.0,40.0,36.0,
1650838331.7485657,5.412,0.8420000000000001,0.81,1.0,0.737,0.35,0.773,0.391,0.364,39.0,42.0,43.0,38.0,
1650838331.9488616,5.412,0.75,0.632,0.0,0.0,0.47600000000000003,0.667,0.542,0.5,39.0,42.0,45.0,40.0,
1650838332.1491487,5.412,0.45,0.25,0.0,0.0,0.8640000000000001,0.47600000000000003,0.429,0.429,42.0,44.0,44.0,39.0,
1650838332.349486,6.328,0.1,0.0,0.0,0.0,0.579,0.47600000000000003,0.8420000000000001,0.42100000000000004,45.0,43.0,47.0,40.0,
1650838332.5497818,6.328,0.684,0.0,0.0,0.0,0.5,0.667,0.5,0.5,43.0,44.0,46.0,41.0,
1650838332.7500744,6.328,0.14300000000000002,0.05,0.048,0.0,0.4,0.45,1.0,0.429,40.0,44.0,53.0,41.0,
1650838332.9503527,6.328,0.895,0.0,0.0,0.0,0.444,0.526,0.55,0.444,40.0,44.0,50.0,40.0,
1650838333.150631,6.328,0.158,0.05,0.0,0.0,0.474,0.368,0.833,0.33299999999999996,45.0,44.0,49.0,41.0,
1650838333.3509178,6.393,0.1,0.75,0.0,0.0,0.5710000000000001,0.579,0.636,0.4,41.0,46.0,48.0,41.0,
1650838333.551206,6.393,0.0,0.0,0.0,0.0,0.45,0.4,0.368,1.0,41.0,43.0,46.0,46.0,
1650838333.7514968,6.393,0.95,0.0,0.0,0.0,0.565,0.65,0.5,0.45,41.0,47.0,47.0,41.0,
1650838333.9517925,6.393,0.0,0.7,0.0,0.0,0.5,0.684,0.45,0.444,41.0,48.0,47.0,41.0,
1650838334.1520784,6.393,0.14300000000000002,0.048,0.0,0.0,0.474,0.895,0.294,0.316,46.0,46.0,46.0,41.0,
1650838334.3523586,6.393,0.15,0.05,0.048,0.0,0.45,0.455,0.45,0.9470000000000001,43.0,44.0,48.0,43.0,
1650838334.552639,6.34,0.5,0.05,0.05,0.0,0.579,0.47600000000000003,0.45,0.652,43.0,44.0,47.0,45.0,
1650838334.7529275,6.34,0.4,0.048,0.0,0.0,0.45,0.45,0.7140000000000001,0.556,42.0,45.0,52.0,43.0,
1650838334.953215,6.34,0.15,0.1,0.05,0.0,0.737,0.579,0.42100000000000004,0.4,47.0,45.0,48.0,42.0,
1650838335.1534925,6.34,0.158,0.05,0.0,0.0,0.895,0.368,0.5,0.33299999999999996,44.0,45.0,50.0,42.0,
1650838335.3537822,6.34,0.0,0.05,0.75,0.0,0.609,0.5710000000000001,0.42100000000000004,0.6,45.0,46.0,49.0,43.0,
1650838335.5540605,6.34,0.619,0.0,0.0,0.0,0.684,0.5,0.474,0.33299999999999996,43.0,47.0,50.0,43.0,
1650838335.7543645,6.275,0.9520000000000001,0.619,0.579,0.7140000000000001,0.278,0.222,0.474,0.474,41.0,44.0,48.0,42.0,
1650838335.9546463,6.275,0.75,0.85,0.762,0.0,0.563,0.42100000000000004,0.429,0.25,44.0,46.0,48.0,42.0,
1650838336.1549268,6.275,0.42100000000000004,0.0,0.0,0.0,0.312,0.833,0.312,0.45,43.0,47.0,49.0,43.0,
1650838336.3552022,6.164,0.5,0.048,0.524,0.0,0.5,0.526,0.444,0.41200000000000003,43.0,46.0,49.0,43.0,
1650838336.5554852,6.164,0.095,0.0,0.05,0.0,0.474,0.667,0.526,0.591,45.0,46.0,51.0,42.0,
1650838336.7557616,6.164,0.05,0.0,0.0,0.0,0.4,0.42100000000000004,0.75,0.55,42.0,48.0,50.0,44.0,
1650838336.956087,6.164,0.0,0.0,0.0,0.0,0.8,0.368,0.45,0.632,48.0,45.0,49.0,43.0,
1650838337.156362,6.615,0.1,0.0,0.0,0.0,0.429,0.42100000000000004,0.9470000000000001,0.4,43.0,47.0,55.0,43.0,
1650838337.356656,6.615,0.05,0.0,0.0,0.0,0.455,0.47600000000000003,1.0,0.429,43.0,47.0,56.0,44.0,
1650838337.5569522,6.615,0.0,0.0,0.0,0.0,0.45,0.762,0.429,0.667,43.0,46.0,50.0,47.0,
1650838337.7572253,6.615,0.095,0.0,0.0,0.0,0.429,1.0,0.45,0.42100000000000004,43.0,51.0,50.0,43.0,
1650838337.9575129,6.615,0.05,0.0,0.0,0.0,0.33299999999999996,0.444,0.294,0.85,44.0,46.0,50.0,48.0,
1650838338.1578205,6.615,0.1,0.0,0.0,0.0,0.526,0.895,0.389,0.45,45.0,51.0,50.0,44.0,
1650838338.3581147,6.775,0.0,0.0,0.0,0.0,0.857,0.5710000000000001,0.455,0.45,48.0,47.0,50.0,44.0,
1650838338.5584042,6.775,0.05,0.0,0.0,0.0,1.0,0.368,0.42100000000000004,0.368,49.0,46.0,49.0,43.0,
1650838338.758692,6.775,0.0,0.0,0.0,0.0,1.0,0.429,0.429,0.4,49.0,46.0,49.0,44.0,
1650838338.9589639,6.775,0.095,0.0,0.0,0.0,0.5,0.895,0.389,0.368,44.0,51.0,49.0,43.0,
1650838339.159253,6.779,0.05,0.0,0.0,0.0,0.45,0.85,0.455,0.591,44.0,48.0,49.0,46.0,
1650838339.3595445,6.779,0.1,0.0,0.0,0.0,0.545,0.4,0.45,0.85,44.0,46.0,49.0,48.0,
1650838339.5598114,6.779,0.42100000000000004,0.0,0.0,0.0,0.545,0.45,0.75,0.47600000000000003,44.0,49.0,50.0,44.0,
1650838339.760104,6.779,0.3,0.0,0.048,0.0,0.889,0.389,0.389,0.33299999999999996,49.0,46.0,49.0,43.0,
1650838339.9603884,6.779,0.05,0.19,0.0,0.0,0.8640000000000001,0.526,0.4,0.45,48.0,46.0,49.0,44.0,
1650838340.1606634,6.779,0.9,0.42100000000000004,0.0,0.0,0.65,0.47600000000000003,0.524,0.591,48.0,47.0,49.0,44.0,
1650838340.3609462,6.534,0.05,0.0,0.0,0.0,0.45,0.429,0.429,0.9470000000000001,44.0,46.0,49.0,48.0,
1650838340.5612288,6.534,0.0,0.0,0.0,0.0,0.368,0.9,0.368,0.45,43.0,52.0,49.0,43.0,
1650838340.7614992,6.534,0.095,0.0,0.0,0.0,0.5710000000000001,0.389,0.895,0.368,48.0,47.0,51.0,43.0,
1650838340.9617736,6.534,0.1,0.0,0.0,0.0,0.579,0.6,0.556,0.42100000000000004,48.0,48.0,50.0,43.0,
1650838341.16206,6.534,0.15,0.048,0.0,0.0,0.9,0.526,0.4,0.368,50.0,47.0,49.0,43.0,
1650838341.3623338,6.752,0.833,0.053,0.0,0.0,0.609,0.5,0.636,0.5710000000000001,44.0,47.0,53.0,44.0,
1650838341.5626245,6.752,0.682,0.55,0.0,0.0,0.55,0.55,0.444,0.444,46.0,47.0,51.0,44.0,
1650838341.762907,6.752,0.0,0.0,0.0,0.0,1.0,0.45,0.455,0.4,49.0,47.0,49.0,44.0,
1650838341.9631963,6.752,0.05,0.0,0.0,0.0,0.353,0.8,0.33299999999999996,0.526,45.0,50.0,50.0,45.0,
1650838342.163491,6.752,0.05,0.0,0.0,0.0,0.368,0.47600000000000003,0.95,0.368,44.0,48.0,56.0,44.0,
1650838342.3637996,6.798,0.7140000000000001,0.0,0.0,0.0,0.522,0.5710000000000001,0.632,0.565,45.0,48.0,52.0,45.0,
1650838342.564089,6.798,0.0,0.0,0.0,0.0,1.0,0.368,0.368,0.33299999999999996,49.0,47.0,51.0,44.0,
1650838342.7643628,6.798,0.0,0.0,0.0,0.0,1.0,0.4,0.42100000000000004,0.368,50.0,47.0,50.0,44.0,
1650838342.964654,6.798,0.05,0.0,0.0,0.0,0.955,0.455,0.478,0.5,50.0,47.0,50.0,44.0,
1650838343.1649444,6.798,0.0,0.0,0.048,0.0,0.7140000000000001,0.429,0.667,0.381,49.0,47.0,50.0,44.0,
1650838343.365214,6.798,0.095,0.0,0.0,0.0,1.0,0.429,0.429,0.455,50.0,47.0,50.0,44.0,
