time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1650839514.493651,0.0,0.16699999999999998,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,42.0,44.0,38.0,
1650839514.693962,0.0,0.21100000000000002,0.19,0.2,0.111,0.8420000000000001,0.3,0.158,0.25,40.0,36.0,38.0,35.0,
1650839514.894255,0.0,0.1,0.0,0.0,0.0,0.9470000000000001,0.05,0.048,0.0,38.0,36.0,37.0,35.0,
1650839515.09454,0.0,0.05,0.048,0.05,0.048,1.0,0.0,0.0,0.0,43.0,35.0,37.0,34.0,
1650839515.2948189,4.821,0.0,0.42100000000000004,0.429,0.0,0.55,0.316,0.2,0.25,37.0,38.0,40.0,38.0,
1650839515.4951067,4.821,0.095,1.0,1.0,0.14300000000000002,0.21100000000000002,0.75,0.2,0.47600000000000003,36.0,42.0,40.0,37.0,
1650839515.6953902,4.821,0.684,0.95,0.35,0.1,0.429,0.5,0.524,0.316,38.0,42.0,42.0,37.0,
1650839515.8956761,4.821,0.65,0.3,0.1,0.105,0.737,0.364,0.429,0.381,43.0,39.0,42.0,37.0,
1650839516.0959392,4.821,0.055999999999999994,0.053,0.095,0.1,1.0,0.21100000000000002,0.263,0.21100000000000002,44.0,39.0,42.0,38.0,
1650839516.2960715,5.687,0.055999999999999994,0.0,0.0,0.1,1.0,0.33299999999999996,0.33299999999999996,0.348,45.0,39.0,42.0,38.0,
1650839516.496361,5.687,0.105,0.0,0.0,0.059000000000000004,0.625,0.4,0.7390000000000001,0.462,43.0,40.0,43.0,38.0,
1650839516.696622,5.687,0.0,0.0,0.0,0.1,1.0,0.3,0.25,0.21100000000000002,44.0,40.0,43.0,38.0,
1650839516.896893,5.687,0.105,0.05,0.0,0.19,1.0,0.16699999999999998,0.222,0.222,45.0,40.0,42.0,38.0,
1650839517.0971715,5.687,0.14300000000000002,0.1,0.095,0.053,0.9470000000000001,0.364,0.409,0.348,42.0,40.0,46.0,38.0,
1650839517.2974408,5.821,0.059000000000000004,0.095,0.0,1.0,0.263,0.33299999999999996,0.455,0.75,39.0,41.0,44.0,42.0,
1650839517.4977198,5.821,0.1,0.0,0.0,0.15,0.44,0.462,0.85,0.56,38.0,42.0,51.0,39.0,
1650839517.6979897,5.821,0.0,0.0,0.048,0.0,0.21100000000000002,0.21100000000000002,0.16699999999999998,1.0,38.0,41.0,44.0,44.0,
1650839517.8982644,5.821,0.0,0.048,0.1,0.0,0.263,0.263,0.222,0.95,39.0,41.0,44.0,44.0,
1650839518.098552,5.821,0.105,0.0,0.0,0.05,0.423,0.4,0.423,1.0,39.0,40.0,44.0,45.0,
1650839518.2988265,5.844,0.95,0.05,0.048,0.0,0.591,0.542,0.41700000000000004,0.619,40.0,42.0,44.0,43.0,
1650839518.4991148,5.844,0.25,0.0,0.0,0.0,0.17600000000000002,0.235,0.11800000000000001,0.895,39.0,41.0,44.0,45.0,
1650839518.6993933,5.844,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.063,40.0,47.0,45.0,40.0,
1650839518.8996835,5.844,0.053,0.0,0.0,0.05,0.062,1.0,0.125,0.067,39.0,48.0,45.0,39.0,
1650839519.0999522,5.844,0.0,0.0,0.0,0.0,1.0,0.25,0.3,0.25,46.0,42.0,44.0,39.0,
1650839519.3002448,5.844,0.105,0.0,0.0,0.0,1.0,0.125,0.11800000000000001,0.125,46.0,42.0,44.0,39.0,
1650839519.5005174,5.828,0.1,0.048,0.048,0.048,0.41700000000000004,0.375,0.391,1.0,40.0,42.0,44.0,45.0,
1650839519.7008076,5.828,0.14300000000000002,0.789,0.0,0.0,0.7,0.33299999999999996,0.5,0.35,40.0,42.0,49.0,41.0,
1650839519.901095,5.828,0.0,0.368,0.05,0.05,0.857,0.33299999999999996,0.368,0.33299999999999996,46.0,42.0,45.0,40.0,
1650839520.1013603,5.828,0.0,0.0,0.0,0.0,1.0,0.11800000000000001,0.17600000000000002,0.11800000000000001,46.0,42.0,44.0,40.0,
1650839520.3016443,5.828,0.105,0.048,0.0,0.0,1.0,0.263,0.318,0.263,46.0,42.0,44.0,40.0,
1650839520.5019255,5.687,0.053,0.0,0.2,0.0,0.9520000000000001,0.222,0.125,0.11800000000000001,46.0,42.0,44.0,40.0,
1650839520.702217,5.687,0.05,0.0,1.0,0.0,0.9470000000000001,0.17600000000000002,0.0,0.067,46.0,42.0,44.0,40.0,
1650839520.902501,5.687,0.053,0.055999999999999994,0.05,0.0,0.348,1.0,0.391,0.375,40.0,48.0,44.0,40.0,
1650839521.1027894,5.687,0.053,0.053,0.0,0.0,0.391,1.0,0.375,0.391,40.0,48.0,45.0,40.0,
1650839521.3030577,5.687,0.158,0.05,0.095,0.0,0.11800000000000001,1.0,0.222,0.16699999999999998,40.0,49.0,45.0,39.0,
1650839521.5033407,5.71,0.05,0.0,0.053,0.0,0.619,0.68,0.375,0.391,46.0,43.0,45.0,39.0,
1650839521.703608,5.71,0.105,0.0,0.0,0.095,0.33299999999999996,0.3,0.33299999999999996,0.9520000000000001,40.0,42.0,45.0,45.0,
1650839521.9038944,5.71,1.0,0.0,0.0,0.0,0.33299999999999996,0.278,0.316,0.667,40.0,43.0,45.0,45.0,
1650839522.1041796,5.71,0.33299999999999996,0.048,0.048,0.0,0.16699999999999998,0.95,0.11800000000000001,0.17600000000000002,40.0,48.0,46.0,40.0,
1650839522.3044465,5.771,0.105,1.0,0.053,0.0,0.6,0.28600000000000003,0.316,0.556,43.0,43.0,47.0,42.0,
1650839522.5047283,5.771,0.053,0.105,0.0,0.0,0.45799999999999996,0.9,0.45799999999999996,0.4,41.0,48.0,45.0,40.0,
1650839522.7050161,5.771,0.055999999999999994,0.05,0.0,0.0,0.33299999999999996,0.222,0.8640000000000001,0.263,40.0,44.0,52.0,41.0,
1650839522.9053044,5.771,0.055999999999999994,0.0,0.0,0.048,0.11800000000000001,0.16699999999999998,1.0,0.062,39.0,44.0,53.0,40.0,
1650839523.105577,5.771,0.105,0.095,0.048,0.0,1.0,0.391,0.41700000000000004,0.423,47.0,43.0,46.0,41.0,
1650839523.3058453,5.771,0.053,0.0,0.0,0.05,1.0,0.25,0.16699999999999998,0.222,47.0,43.0,45.0,40.0,
1650839523.5061574,5.798,0.053,0.0,0.0,0.0,1.0,0.0,0.0,0.062,47.0,43.0,45.0,40.0,
1650839523.7064395,5.798,0.05,0.0,0.0,0.0,1.0,0.0,0.222,0.0,47.0,43.0,45.0,41.0,
1650839523.9067042,5.798,0.05,0.0,0.0,0.0,1.0,0.222,0.263,0.263,47.0,43.0,45.0,41.0,
