time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1650837929.9132156,0.0,1.0,1.0,0.28600000000000003,1.0,1.0,1.0,1.0,1.0,40.0,45.0,48.0,40.0,
1650837930.1136284,0.0,0.222,0.21100000000000002,0.111,0.25,0.25,0.25,0.25,0.9470000000000001,35.0,38.0,41.0,41.0,
1650837930.3139207,0.0,0.095,0.0,0.053,0.1,0.05,0.1,0.05,0.95,35.0,37.0,40.0,39.0,
1650837930.5142126,7.302,0.1,0.0,0.05,0.0,0.0,0.048,0.0,1.0,34.0,35.0,39.0,43.0,
1650837930.7145076,7.302,0.21100000000000002,0.19,0.3,0.3,0.105,0.21100000000000002,0.095,0.762,36.0,40.0,40.0,38.0,
1650837930.9148004,7.302,1.0,1.0,1.0,1.0,0.158,0.737,0.25,0.21100000000000002,37.0,41.0,41.0,37.0,
1650837931.1150725,7.302,0.9470000000000001,0.15,0.35,0.429,0.4,0.455,0.429,0.5,39.0,39.0,42.0,40.0,
1650837931.3153436,7.302,0.684,0.05,0.0,0.0,0.381,0.524,0.522,0.65,38.0,43.0,45.0,39.0,
1650837931.5156271,7.302,0.429,0.0,0.0,0.0,0.7,0.579,0.42100000000000004,0.4,42.0,43.0,44.0,39.0,
1650837931.715912,5.37,0.05,0.0,0.0,0.0,0.435,1.0,0.455,0.478,41.0,47.0,46.0,40.0,
1650837931.9160845,5.37,0.05,0.0,0.0,0.0,0.316,0.278,0.278,1.0,40.0,42.0,45.0,45.0,
1650837932.1163576,5.37,0.0,0.0,0.0,0.0,1.0,0.409,0.435,0.409,46.0,42.0,45.0,40.0,
1650837932.3166661,5.37,0.857,0.0,0.0,0.0,0.636,0.47600000000000003,0.474,0.45,43.0,43.0,45.0,40.0,
1650837932.5169554,6.466,0.95,0.9,0.7140000000000001,0.0,0.263,0.16699999999999998,0.526,0.3,40.0,41.0,45.0,40.0,
1650837932.7172465,6.466,1.0,0.9520000000000001,1.0,0.1,0.25,0.263,0.278,0.611,39.0,41.0,46.0,40.0,
1650837932.9175177,6.466,0.524,0.7,0.55,0.0,0.524,0.45,0.5,0.35,40.0,45.0,45.0,40.0,
1650837933.1177943,6.466,0.579,0.0,0.0,0.0,0.727,0.5,0.455,0.47600000000000003,46.0,43.0,46.0,41.0,
1650837933.3180642,6.466,0.0,0.0,0.0,0.0,0.35,1.0,0.368,0.35,41.0,48.0,46.0,40.0,
1650837933.5183532,5.79,0.15,0.05,0.048,0.0,0.722,0.632,0.278,0.25,47.0,44.0,46.0,40.0,
1650837933.718654,5.79,0.053,0.0,0.0,0.0,1.0,0.294,0.368,0.4,47.0,44.0,46.0,41.0,
1650837933.918929,5.79,0.05,0.0,0.0,0.0,0.381,0.409,0.381,1.0,42.0,43.0,47.0,46.0,
1650837934.11922,5.79,0.9,0.684,0.47600000000000003,0.05,0.524,0.381,0.47600000000000003,0.45,42.0,44.0,46.0,41.0,
1650837934.3195055,5.79,0.263,0.23800000000000002,0.21100000000000002,0.0,0.41200000000000003,0.588,0.526,0.294,42.0,45.0,50.0,41.0,
1650837934.519805,5.79,0.19,0.0,0.0,0.0,0.4,0.429,0.95,0.4,41.0,45.0,54.0,41.0,
1650837934.7201002,6.149,0.1,0.0,0.0,0.0,0.762,0.316,0.5710000000000001,0.35,47.0,44.0,48.0,42.0,
1650837934.9203837,6.149,0.05,0.0,0.0,0.0,0.278,0.278,0.235,1.0,41.0,43.0,47.0,47.0,
1650837935.1206763,6.149,0.05,0.0,0.0,0.05,0.353,0.778,0.33299999999999996,0.579,43.0,45.0,47.0,45.0,
1650837935.3209684,6.149,0.05,0.0,0.0,0.0,0.444,0.316,0.42100000000000004,0.75,42.0,44.0,48.0,46.0,
1650837935.5212388,6.252,0.789,0.0,0.0,0.42100000000000004,0.368,0.389,0.684,0.455,41.0,45.0,51.0,42.0,
1650837935.7215292,6.252,0.05,0.0,0.0,1.0,0.444,0.526,0.368,0.368,41.0,48.0,47.0,42.0,
1650837935.92182,6.252,0.05,0.0,0.0,0.048,0.696,0.65,0.455,0.55,47.0,45.0,47.0,42.0,
1650837936.1221077,6.252,0.05,0.0,0.0,0.0,0.55,0.526,0.65,0.35,42.0,46.0,54.0,42.0,
1650837936.3223796,6.252,0.05,0.0,0.0,0.0,0.591,0.789,0.429,0.409,47.0,46.0,48.0,42.0,
1650837936.522657,6.275,0.85,0.316,0.0,0.0,0.524,0.368,0.389,0.579,45.0,45.0,48.0,43.0,
1650837936.7229605,6.275,0.9,0.905,0.19,0.526,0.42100000000000004,0.409,0.3,0.474,42.0,44.0,47.0,42.0,
1650837936.9232447,6.275,0.8420000000000001,0.833,0.579,0.0,0.4,0.368,0.474,0.47600000000000003,40.0,44.0,46.0,44.0,
1650837937.1235414,6.275,0.15,0.05,0.0,0.0,0.368,0.737,0.636,0.4,42.0,49.0,48.0,42.0,
1650837937.3238215,6.275,0.25,0.0,0.789,0.0,0.389,0.42100000000000004,0.278,0.6,44.0,44.0,47.0,43.0,
1650837937.524131,6.275,0.5,0.55,0.0,0.0,0.526,0.33299999999999996,0.55,0.41200000000000003,42.0,45.0,53.0,42.0,
1650837937.7244272,5.973,0.105,0.429,0.048,0.0,0.4,0.381,0.444,0.762,44.0,44.0,50.0,43.0,
1650837937.9247096,5.973,0.0,0.6,0.0,0.0,0.42100000000000004,0.737,0.4,0.47600000000000003,43.0,49.0,48.0,42.0,
1650837938.1249774,5.973,0.15,0.55,0.75,0.5710000000000001,0.429,0.381,0.524,0.5,45.0,44.0,48.0,42.0,
1650837938.3252704,5.973,0.053,0.2,0.048,0.19,0.42100000000000004,0.4,0.368,0.85,42.0,44.0,48.0,47.0,
1650837938.525566,5.973,0.0,0.0,0.0,0.0,0.5,0.85,0.4,0.381,42.0,50.0,48.0,42.0,
1650837938.7258608,5.973,0.048,0.0,0.0,0.0,0.294,1.0,0.316,0.294,42.0,51.0,48.0,42.0,
1650837938.926152,5.909,0.105,0.0,0.0,0.0,0.235,0.5,0.25,0.8,43.0,46.0,49.0,47.0,
1650837939.1264193,5.909,0.0,0.0,0.0,0.0,0.35,0.33299999999999996,0.5710000000000001,0.8,42.0,45.0,48.0,48.0,
1650837939.326703,6.389,0.095,0.0,0.0,0.0,0.429,0.4,0.4,1.0,42.0,45.0,48.0,48.0,
1650837939.5269856,6.389,0.1,0.0,0.0,0.0,0.7140000000000001,0.5,0.5,0.696,49.0,45.0,48.0,44.0,
1650837939.7272859,6.389,0.0,0.0,0.05,0.0,0.409,0.409,0.409,1.0,43.0,45.0,48.0,48.0,
1650837939.9275832,6.389,0.45,0.8640000000000001,0.0,0.0,0.35,0.5,0.55,0.45,43.0,46.0,50.0,45.0,
1650837940.127856,6.389,0.905,0.42100000000000004,0.619,0.0,0.364,0.381,0.429,0.7,41.0,44.0,48.0,45.0,
1650837940.3280725,6.389,0.722,0.5,0.7,0.0,0.278,0.579,0.5,0.429,42.0,46.0,51.0,42.0,
1650837940.528357,6.389,0.095,0.0,0.0,0.0,0.429,0.474,0.368,0.895,43.0,48.0,48.0,44.0,
1650837940.7286386,6.389,0.105,0.0,0.0,0.0,0.316,0.8420000000000001,0.47600000000000003,0.35,43.0,48.0,53.0,42.0,
1650837940.9289145,6.153,0.15,0.0,0.0,0.0,0.47600000000000003,0.381,0.8,0.5,42.0,46.0,56.0,43.0,
1650837941.1291945,6.153,0.05,0.0,0.0,0.0,0.478,0.478,1.0,0.435,42.0,47.0,56.0,43.0,
1650837941.3294892,6.153,0.0,0.0,0.0,0.0,1.0,0.429,0.368,0.4,49.0,46.0,50.0,44.0,
1650837941.5297778,6.153,0.81,0.0,0.0,0.0,0.4,0.5,0.619,0.42100000000000004,42.0,46.0,54.0,43.0,
1650837941.730065,6.153,1.0,0.21100000000000002,0.0,0.0,0.591,0.474,0.45,0.35,46.0,46.0,50.0,43.0,
1650837941.9303498,6.153,0.81,0.6,0.7,0.048,0.455,0.42100000000000004,0.4,0.5710000000000001,43.0,46.0,49.0,45.0,
1650837942.130629,6.199,0.0,0.0,0.0,0.0,0.4,0.35,0.33299999999999996,0.9520000000000001,43.0,45.0,49.0,48.0,
1650837942.3309176,5.901,0.65,0.095,0.0,0.0,0.35,0.42100000000000004,0.455,0.789,42.0,45.0,48.0,46.0,
1650837942.5311985,5.901,0.95,0.85,0.474,0.0,0.4,0.45,0.316,0.524,42.0,48.0,48.0,43.0,
1650837942.7314823,5.901,0.1,0.048,0.381,0.0,0.42100000000000004,0.8,0.4,0.42100000000000004,43.0,50.0,48.0,43.0,
1650837942.931765,5.901,0.789,0.55,0.21100000000000002,0.0,0.429,0.524,0.545,0.4,43.0,45.0,50.0,42.0,
1650837943.1320844,5.901,0.55,0.21100000000000002,0.45,0.0,0.85,0.316,0.353,0.316,49.0,46.0,49.0,43.0,
1650837943.332382,6.126,0.5710000000000001,0.526,0.091,0.0,0.5,0.556,0.278,0.33299999999999996,43.0,45.0,48.0,45.0,
1650837943.532665,6.126,0.895,0.4,0.0,0.0,0.353,0.316,0.5710000000000001,0.55,44.0,46.0,50.0,44.0,
1650837943.7329524,6.126,0.5,0.0,0.0,0.0,0.857,0.33299999999999996,0.312,0.33299999999999996,49.0,45.0,48.0,42.0,
1650837943.9332404,6.126,0.905,0.0,0.0,0.0,0.524,0.524,0.5710000000000001,0.435,43.0,47.0,53.0,43.0,
1650837944.1335733,6.126,0.684,0.7140000000000001,0.632,0.21100000000000002,0.524,0.524,0.682,0.5,45.0,46.0,51.0,43.0,
1650837944.3338656,6.328,1.0,0.8,0.75,0.95,0.17600000000000002,0.368,0.353,0.381,40.0,45.0,48.0,41.0,
1650837944.5341444,6.328,1.0,0.95,0.955,0.9520000000000001,0.47600000000000003,0.2,0.33299999999999996,0.158,44.0,43.0,47.0,40.0,
1650837944.7344346,6.328,0.9520000000000001,1.0,1.0,1.0,0.611,0.364,0.21100000000000002,0.2,47.0,42.0,45.0,40.0,
1650837944.9347157,6.328,0.316,0.474,0.579,0.526,0.316,0.556,0.263,0.632,43.0,45.0,48.0,46.0,
1650837945.1350033,6.328,0.684,0.105,0.0,0.0,0.316,0.42100000000000004,0.579,0.5,41.0,44.0,47.0,45.0,
1650837945.3352957,6.328,0.381,0.81,0.0,0.0,0.524,0.429,0.556,0.4,43.0,45.0,51.0,43.0,
1650837945.5355864,6.328,0.7,0.65,0.55,0.0,0.7,0.3,0.4,0.47600000000000003,43.0,44.0,48.0,44.0,
1650837945.7358623,6.328,0.55,0.65,0.7,0.0,0.47600000000000003,0.4,0.455,0.429,46.0,45.0,48.0,42.0,
1650837945.9361582,5.63,0.65,0.3,0.3,0.35,0.684,0.35,0.444,0.35,46.0,44.0,48.0,42.0,
1650837946.1364481,5.63,0.368,0.632,0.33299999999999996,0.35,0.429,0.524,0.429,0.5,45.0,46.0,48.0,43.0,
1650837946.3367271,5.63,0.81,0.762,0.895,0.048,0.722,0.263,0.222,0.278,47.0,44.0,47.0,42.0,
1650837946.5370142,5.63,0.632,0.632,0.05,0.15,0.368,0.444,0.389,0.55,43.0,45.0,48.0,46.0,
1650837946.737289,6.122,0.158,0.25,0.0,0.0,0.667,0.235,0.278,0.5,46.0,44.0,47.0,44.0,
1650837946.937572,6.122,0.053,0.5,0.0,0.0,0.389,0.42100000000000004,0.737,0.389,43.0,46.0,55.0,43.0,
1650837947.1378736,6.122,0.15,0.55,0.105,0.0,0.45,0.35,0.619,0.5,42.0,45.0,48.0,46.0,
1650837947.3381667,6.134,0.95,0.0,0.95,0.0,0.667,0.263,0.364,0.45,48.0,44.0,47.0,43.0,
1650837947.538465,6.134,0.7,0.19,0.789,0.048,0.5,0.619,0.429,0.45,44.0,47.0,49.0,44.0,
1650837947.7387497,6.134,0.294,0.47600000000000003,0.05,0.55,0.45,0.389,0.368,0.5,45.0,45.0,48.0,44.0,
1650837947.9390323,6.134,0.909,0.7,0.727,0.0,0.429,0.47600000000000003,0.35,0.5,45.0,46.0,48.0,43.0,
1650837948.1393223,6.134,0.895,0.684,0.389,0.0,0.42100000000000004,0.4,0.35,0.682,45.0,45.0,48.0,43.0,
1650837948.339614,6.134,0.667,0.55,0.19,0.0,0.5,0.368,0.556,0.4,43.0,46.0,52.0,43.0,
1650837948.5398872,6.134,0.45,0.0,0.0,0.0,0.35,0.4,0.773,0.444,43.0,47.0,50.0,45.0,
1650837948.7401838,6.05,0.526,0.0,0.0,0.0,0.42100000000000004,0.368,0.762,0.45,42.0,47.0,55.0,43.0,
1650837948.9404685,6.05,0.05,0.095,0.095,0.0,0.579,0.316,0.737,0.35,48.0,46.0,51.0,44.0,
1650837949.140763,6.05,0.45,0.45,0.75,0.0,0.45,0.444,0.429,0.42100000000000004,43.0,46.0,50.0,43.0,
1650837949.341052,6.218,0.526,0.55,0.0,0.0,0.381,0.526,0.45,0.545,43.0,49.0,49.0,43.0,
1650837949.541341,6.218,0.05,0.0,0.05,0.0,0.9,0.5,0.435,0.409,45.0,49.0,48.0,43.0,
1650837949.7416277,6.218,0.55,0.05,0.0,0.048,0.478,0.85,0.47600000000000003,0.455,44.0,48.0,50.0,45.0,
1650837949.9419007,6.218,0.9520000000000001,0.42100000000000004,0.048,0.0,0.591,0.41700000000000004,0.45,0.524,45.0,45.0,49.0,44.0,
