time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1650839211.3922484,0.0,0.778,0.556,1.0,1.0,1.0,1.0,1.0,1.0,39.0,41.0,43.0,39.0,
1650839211.5926821,0.0,0.11800000000000001,0.21100000000000002,0.21100000000000002,0.25,0.316,0.316,0.9,0.316,34.0,38.0,46.0,35.0,
1650839211.7929633,0.0,0.136,0.0,0.05,0.0,0.05,0.048,0.905,0.05,34.0,38.0,43.0,35.0,
1650839211.9932487,0.0,0.0,0.05,0.0,0.05,0.05,0.0,1.0,0.095,33.0,37.0,49.0,35.0,
1650839212.1935127,0.0,0.4,0.4,0.0,0.368,0.25,0.381,0.684,0.263,38.0,40.0,44.0,39.0,
1650839212.3939102,4.817,1.0,1.0,0.19,0.45,0.6,0.737,0.727,0.727,41.0,43.0,48.0,41.0,
1650839212.5943682,4.817,0.632,0.47600000000000003,0.263,0.17600000000000002,0.737,0.684,0.737,0.7,43.0,45.0,49.0,43.0,
1650839212.7948694,4.817,0.4,0.4,0.526,0.35,0.722,0.7,0.737,0.81,44.0,47.0,50.0,43.0,
1650839212.9953547,4.817,0.47100000000000003,0.17600000000000002,0.381,0.316,0.762,0.75,0.7,0.684,46.0,47.0,51.0,44.0,
1650839213.1958377,4.817,0.524,0.45,0.474,0.25,0.762,0.75,0.7140000000000001,0.75,46.0,48.0,52.0,44.0,
1650839213.3961535,7.477,0.565,0.429,0.381,0.364,0.737,0.667,0.789,0.75,44.0,48.0,53.0,45.0,
1650839213.5964398,7.477,0.529,0.381,0.11800000000000001,0.5,0.8,0.684,0.737,0.7,46.0,48.0,53.0,45.0,
1650839213.7968256,7.477,0.35,0.235,0.33299999999999996,0.42100000000000004,0.762,0.789,0.7140000000000001,0.722,47.0,49.0,52.0,45.0,
1650839213.9974716,7.477,0.42100000000000004,0.524,0.25,0.294,0.762,0.684,0.762,0.7140000000000001,47.0,48.0,51.0,46.0,
1650839214.1978233,7.477,0.33299999999999996,0.368,0.4,0.47600000000000003,0.8,0.667,0.632,0.727,47.0,49.0,53.0,46.0,
1650839214.3983,7.477,0.529,0.263,0.222,0.25,0.632,0.667,0.722,0.8,47.0,50.0,54.0,46.0,
1650839214.59878,7.733,0.474,0.5,0.3,0.4,0.789,0.7140000000000001,0.667,0.75,47.0,49.0,52.0,45.0,
1650839214.799171,7.733,0.632,0.294,0.5,0.42100000000000004,0.7140000000000001,0.737,0.722,0.7,48.0,50.0,54.0,46.0,
1650839214.9995744,7.733,0.316,0.294,0.158,0.35,0.7,0.667,0.8,0.737,47.0,52.0,54.0,46.0,
1650839215.2002382,7.733,0.47100000000000003,0.435,0.316,0.368,0.7,0.789,0.684,0.7140000000000001,48.0,51.0,54.0,47.0,
1650839215.4006531,7.733,0.619,0.368,0.316,0.4,0.75,0.647,0.737,0.737,47.0,51.0,55.0,47.0,
1650839215.6009297,7.435,0.474,0.278,0.33299999999999996,0.389,0.667,0.737,0.722,0.722,48.0,51.0,55.0,46.0,
1650839215.8012938,7.435,0.42100000000000004,0.19,0.263,0.47600000000000003,0.684,0.762,0.762,0.7140000000000001,45.0,52.0,54.0,47.0,
1650839216.0017796,7.435,0.5,0.47600000000000003,0.42100000000000004,0.4,0.737,0.7,0.75,0.684,46.0,50.0,54.0,46.0,
1650839216.2023087,7.435,0.368,0.389,0.368,0.316,0.722,0.706,0.684,0.778,48.0,53.0,56.0,48.0,
1650839216.402695,7.485,0.5710000000000001,0.524,0.364,0.3,0.7140000000000001,0.773,0.737,0.696,50.0,52.0,54.0,47.0,
1650839216.6031992,7.485,0.65,0.5,0.381,0.45,0.722,0.789,0.7140000000000001,0.762,49.0,53.0,56.0,48.0,
1650839216.8035996,7.485,0.389,0.368,0.278,0.235,0.7,0.762,0.667,0.684,49.0,52.0,56.0,48.0,
1650839217.0041707,7.485,0.526,0.42100000000000004,0.429,0.33299999999999996,0.7140000000000001,0.706,0.737,0.737,49.0,52.0,56.0,48.0,
1650839217.2046535,7.485,0.389,0.35,0.278,0.3,0.75,0.789,0.7,0.722,49.0,53.0,56.0,48.0,
1650839217.4051304,7.599,0.5710000000000001,0.4,0.409,0.524,0.7,0.684,0.75,0.7,49.0,53.0,57.0,48.0,
1650839217.605611,7.599,0.45,0.368,0.316,0.3,0.778,0.722,0.722,0.737,49.0,53.0,57.0,48.0,
1650839217.8060987,7.599,0.435,0.545,0.55,0.33299999999999996,0.7,0.737,0.789,0.667,49.0,53.0,58.0,49.0,
1650839218.0065913,7.599,0.556,0.368,0.368,0.4,0.7140000000000001,0.75,0.7,0.8,50.0,52.0,56.0,48.0,
1650839218.207193,7.599,0.4,0.368,0.16699999999999998,0.3,0.762,0.75,0.773,0.684,49.0,52.0,56.0,49.0,
