time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1651448696.7102463,0.0,0.33299999999999996,0.667,0.33299999999999996,0.75,1.0,0.8,0.8,1.0,37.0,35.0,37.0,37.0,
1651448696.9105618,0.0,0.17600000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,39.0,41.0,43.0,39.0,
1651448697.1108623,0.0,0.1,0.053,0.14300000000000002,0.1,0.9520000000000001,0.182,0.15,0.15,40.0,36.0,37.0,35.0,
1651448697.311152,7.073,0.0,0.0,0.0,0.0,0.33299999999999996,0.05,0.0,0.684,34.0,35.0,38.0,39.0,
1651448697.5114362,7.073,0.05,0.05,0.0,0.0,0.14300000000000002,0.05,0.0,1.0,34.0,35.0,38.0,40.0,
1651448697.7117116,7.073,0.05,0.0,0.05,0.0,0.1,0.095,0.095,1.0,34.0,35.0,38.0,41.0,
1651448697.9120393,7.073,0.05,0.0,0.0,0.0,0.095,0.1,0.05,1.0,33.0,35.0,38.0,41.0,
1651448698.112332,7.073,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.9520000000000001,34.0,35.0,39.0,41.0,
1651448698.3126304,7.073,0.095,0.0,0.05,0.0,0.053,0.05,0.182,1.0,34.0,36.0,39.0,41.0,
1651448698.512935,4.977,0.0,0.05,0.0,0.0,0.0,0.182,0.1,1.0,34.0,36.0,40.0,41.0,
1651448698.7132218,4.977,0.053,0.05,0.05,0.0,0.0,0.14300000000000002,0.28600000000000003,0.762,34.0,36.0,39.0,41.0,
1651448698.9135103,4.977,0.048,0.0,0.048,0.0,0.053,0.158,0.263,0.6,34.0,39.0,43.0,37.0,
1651448699.113792,4.977,0.0,0.0,0.0,0.0,0.053,0.5,0.55,0.0,35.0,40.0,44.0,35.0,
1651448699.3141017,4.962,0.0,0.0,0.0,0.0,0.136,0.25,0.263,0.526,34.0,38.0,44.0,38.0,
1651448699.5143974,4.962,0.091,0.0,0.048,0.0,0.263,0.35,0.5,0.1,40.0,38.0,41.0,36.0,
1651448699.7146864,4.962,0.0,0.0,0.0,0.0,0.35,0.25,0.263,0.3,35.0,40.0,44.0,36.0,
1651448699.9149811,4.962,0.05,0.05,0.0,0.0,0.25,0.35,0.55,0.0,37.0,39.0,44.0,36.0,
1651448700.1152852,4.962,0.0,0.05,0.0,0.0,0.4,0.15,0.45,0.15,37.0,38.0,44.0,36.0,
1651448700.3155751,5.05,0.14300000000000002,0.0,0.0,0.05,0.4,0.111,0.3,0.35,38.0,39.0,40.0,37.0,
1651448700.515862,5.05,0.0,0.0,0.048,0.0,0.5,0.524,0.1,0.0,39.0,40.0,40.0,36.0,
1651448700.7161586,5.05,0.0,0.0,0.05,0.0,0.35,0.526,0.28600000000000003,0.0,38.0,41.0,40.0,36.0,
1651448700.9164455,5.05,0.05,0.05,0.0,0.0,0.526,0.55,0.105,0.05,40.0,41.0,40.0,35.0,
1651448701.1167352,5.05,0.0,0.0,0.0,0.0,0.105,0.5,0.47600000000000003,0.0,36.0,41.0,43.0,35.0,
1651448701.317015,5.027,0.05,0.0,0.0,0.0,0.3,0.316,0.389,0.111,37.0,40.0,42.0,37.0,
1651448701.5173037,5.027,0.05,0.0,0.0,0.0,0.318,0.105,0.5,0.23800000000000002,35.0,39.0,44.0,38.0,
1651448701.717598,5.027,0.0,0.05,0.0,0.0,0.0,0.1,0.0,1.0,35.0,37.0,40.0,42.0,
1651448701.917887,5.027,0.05,0.0,0.0,0.0,0.0,0.1,0.05,1.0,36.0,37.0,40.0,42.0,
1651448702.1181626,5.027,0.048,0.05,0.0,0.0,0.05,0.1,0.0,1.0,36.0,37.0,40.0,42.0,
1651448702.318438,5.027,0.053,0.0,0.0,0.0,0.2,0.25,0.25,0.5,39.0,38.0,42.0,38.0,
1651448702.5187116,5.027,0.0,0.0,0.0,0.0,0.5,0.182,0.45,0.05,39.0,39.0,44.0,37.0,
1651448702.7189975,5.027,0.0,0.0,0.0,0.0,0.05,0.095,1.0,0.05,35.0,39.0,48.0,37.0,
1651448702.919298,5.027,0.053,0.0,0.0,0.0,0.0,0.14300000000000002,1.0,0.048,35.0,40.0,49.0,37.0,
1651448703.1195874,5.027,0.1,0.05,0.0,0.048,0.1,0.136,0.95,0.053,36.0,39.0,46.0,37.0,
1651448703.3198822,5.027,0.1,0.048,0.0,0.0,0.095,0.1,0.955,0.05,35.0,40.0,49.0,37.0,
1651448703.52008,5.027,0.1,0.0,0.0,0.0,0.15,0.105,0.9,0.048,38.0,39.0,46.0,37.0,
1651448703.720376,5.027,0.0,0.0,0.0,0.0,0.0,0.05,0.0,1.0,35.0,38.0,41.0,42.0,
1651448703.9206817,5.015,0.05,0.0,0.0,0.0,0.105,0.05,0.05,1.0,36.0,37.0,41.0,43.0,
1651448704.1209714,5.015,0.0,0.0,0.0,0.0,0.1,0.25,0.263,0.526,36.0,40.0,45.0,38.0,
1651448704.3212588,4.912,0.105,0.05,0.0,0.0,0.3,0.368,0.33299999999999996,0.23800000000000002,36.0,41.0,41.0,38.0,
1651448704.5215678,4.912,0.05,0.0,0.0,0.0,0.381,0.14300000000000002,0.1,0.579,36.0,38.0,41.0,41.0,
1651448704.7218535,4.912,0.0,0.0,0.0,0.0,0.263,0.1,0.15,0.65,37.0,39.0,42.0,39.0,
1651448704.9221442,4.912,0.05,0.048,0.0,0.0,0.053,0.21100000000000002,0.368,0.5,36.0,38.0,44.0,40.0,
1651448705.1224341,4.912,0.05,0.0,0.0,0.0,0.1,0.05,0.5,0.526,36.0,38.0,44.0,41.0,
1651448705.3227239,5.061,0.1,0.05,0.0,0.0,0.35,0.368,0.21100000000000002,0.263,37.0,41.0,43.0,38.0,
1651448705.5230248,5.061,0.0,0.0,0.0,0.0,0.2,0.5710000000000001,0.381,0.0,38.0,42.0,42.0,37.0,
1651448705.7233183,5.061,0.0,0.0,0.0,0.0,0.9470000000000001,0.14300000000000002,0.05,0.182,43.0,39.0,40.0,37.0,
1651448705.923605,5.061,0.0,0.0,0.0,0.0,0.9520000000000001,0.0,0.05,0.105,43.0,38.0,40.0,37.0,
1651448706.123906,5.061,0.091,0.0,0.0,0.0,0.789,0.21100000000000002,0.048,0.1,39.0,41.0,40.0,37.0,
1651448706.3240845,5.031,0.053,0.0,0.05,0.05,0.4,0.55,0.105,0.0,38.0,42.0,43.0,36.0,
1651448706.5243793,5.031,0.0,0.095,0.0,0.0,0.42100000000000004,0.33299999999999996,0.4,0.0,40.0,40.0,43.0,36.0,
1651448706.7246704,5.031,0.048,0.0,0.0,0.0,0.053,0.1,0.9,0.0,36.0,40.0,49.0,37.0,
1651448706.9249701,5.031,0.05,0.0,0.0,0.0,0.05,0.053,1.0,0.0,36.0,40.0,49.0,37.0,
1651448707.1252635,5.031,0.05,0.0,0.0,0.0,0.05,0.1,1.0,0.0,35.0,40.0,49.0,37.0,
1651448707.3256052,5.08,0.1,0.0,0.048,0.0,0.21100000000000002,0.1,0.85,0.05,39.0,40.0,46.0,37.0,
1651448707.5258749,5.08,0.0,0.048,0.0,0.0,0.524,0.1,0.526,0.05,38.0,39.0,46.0,38.0,
1651448707.7261546,5.08,0.0,0.0,0.0,0.0,0.15,0.105,0.053,0.8,37.0,39.0,44.0,39.0,
1651448707.9264338,5.08,0.0,0.0,0.0,0.0,0.55,0.1,0.524,0.048,40.0,40.0,45.0,37.0,
1651448708.1267233,5.08,0.048,0.048,0.0,0.0,0.368,0.409,0.409,0.0,37.0,43.0,42.0,37.0,
1651448708.327004,5.08,0.05,0.0,0.0,0.0,0.182,0.579,0.1,0.47600000000000003,37.0,42.0,41.0,40.0,
1651448708.5272923,5.08,0.0,0.0,0.0,0.0,0.095,0.5,0.158,0.4,36.0,40.0,46.0,38.0,
