time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1651449217.7467084,0.0,0.586,0.536,0.48100000000000004,0.038,0.536,0.9640000000000001,0.552,0.519,33.0,41.0,38.0,33.0,
1651449217.9470086,0.0,0.0,0.0,0.05,0.053,0.0,1.0,0.053,0.0,33.0,41.0,38.0,33.0,
1651449218.1473062,0.0,0.095,0.0,0.05,0.0,0.05,0.9520000000000001,0.158,0.05,34.0,42.0,39.0,33.0,
1651449218.3475833,4.66,0.0,0.048,0.0,0.0,1.0,0.1,0.23800000000000002,0.095,41.0,36.0,38.0,34.0,
1651449218.5478637,4.66,0.05,0.0,0.0,0.0,1.0,0.0,0.0,0.158,42.0,36.0,37.0,35.0,
1651449218.7481406,4.66,0.05,0.0,0.048,0.0,1.0,0.053,0.0,0.2,42.0,36.0,37.0,35.0,
1651449218.948411,4.66,0.0,0.0,0.05,0.095,0.7140000000000001,0.263,0.0,0.2,38.0,39.0,37.0,35.0,
1651449219.148681,4.66,0.048,0.048,0.0,0.0,0.737,0.3,0.05,0.158,39.0,38.0,39.0,36.0,
1651449219.3489625,5.21,0.1,0.0,0.0,0.0,0.0,0.8,0.263,0.2,35.0,41.0,41.0,36.0,
1651449219.5492291,5.21,0.0,0.05,0.05,0.0,0.158,0.35,0.667,0.053,36.0,41.0,42.0,37.0,
1651449219.7495172,5.21,0.0,0.0,0.048,0.0,0.105,0.579,0.3,0.3,35.0,43.0,41.0,35.0,
1651449219.9497888,5.21,0.095,0.0,0.0,0.053,0.35,0.6,0.1,0.21100000000000002,37.0,40.0,39.0,38.0,
1651449220.1500654,5.21,0.05,0.0,0.0,0.0,0.2,0.05,0.632,0.429,36.0,38.0,41.0,41.0,
1651449220.3503575,5.153,0.095,0.0,0.05,0.0,0.105,0.158,0.053,0.95,35.0,38.0,40.0,42.0,
1651449220.5506334,5.153,0.0,0.05,0.0,0.0,0.429,0.05,0.19,0.619,38.0,38.0,40.0,39.0,
1651449220.750918,5.153,0.0,0.05,0.095,0.048,0.684,0.19,0.263,0.111,41.0,38.0,40.0,37.0,
1651449220.951198,5.153,0.095,0.0,0.05,0.05,0.95,0.0,0.15,0.15,42.0,37.0,40.0,37.0,
1651449221.151489,5.153,0.05,0.0,0.0,0.0,0.85,0.158,0.19,0.105,42.0,38.0,40.0,37.0,
1651449221.3517747,5.092,0.053,0.0,0.0,0.0,0.381,0.053,0.105,0.682,36.0,38.0,40.0,42.0,
1651449221.5520644,5.092,0.048,0.0,0.0,0.0,0.1,0.381,0.33299999999999996,0.45,39.0,41.0,42.0,37.0,
1651449221.7523463,5.092,0.0,0.048,0.048,0.0,0.8420000000000001,0.05,0.14300000000000002,0.3,43.0,38.0,40.0,37.0,
1651449221.9526176,5.092,0.05,0.0,0.0,0.0,0.95,0.0,0.1,0.2,43.0,38.0,40.0,37.0,
1651449222.1528938,5.092,0.048,0.0,0.0,0.0,0.9,0.0,0.25,0.19,40.0,38.0,43.0,37.0,
1651449222.3531766,5.237,0.053,0.0,0.05,0.0,0.55,0.1,0.5,0.15,40.0,39.0,43.0,37.0,
1651449222.5534575,5.237,0.095,0.05,0.0,0.0,0.35,0.455,0.4,0.1,37.0,42.0,44.0,36.0,
1651449222.753747,5.237,0.0,0.05,0.0,0.0,0.19,0.444,0.22699999999999998,0.55,36.0,43.0,41.0,37.0,
1651449222.9540443,5.237,0.0,0.0,0.0,0.0,0.45,0.619,0.0,0.22699999999999998,38.0,43.0,41.0,37.0,
1651449223.1543198,5.237,0.0,0.0,0.048,0.0,0.19,0.2,0.22699999999999998,0.833,37.0,39.0,43.0,40.0,
1651449223.3546007,5.237,0.05,0.0,0.095,0.0,0.15,0.3,0.263,0.545,37.0,42.0,43.0,38.0,
1651449223.554912,5.172,0.05,0.0,0.0,0.0,0.263,0.619,0.158,0.15,37.0,41.0,42.0,37.0,
