time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1650838520.38441,0.0,0.35100000000000003,0.37,0.391,0.355,0.248,0.225,0.741,0.33299999999999996,36.0,38.0,42.0,40.0,
1650838520.5846925,0.0,0.222,0.263,0.158,0.2,0.47600000000000003,0.632,0.579,0.526,38.0,44.0,44.0,38.0,
1650838520.7849646,0.0,0.05,0.0,0.0,0.0,0.42100000000000004,1.0,0.42100000000000004,0.42100000000000004,40.0,46.0,45.0,39.0,
1650838520.9852455,0.0,0.15,0.0,0.0,0.0,0.474,0.5,0.611,0.684,41.0,44.0,49.0,41.0,
1650838521.1855206,0.0,0.0,0.0,0.0,0.0,1.0,0.429,0.429,0.4,46.0,42.0,45.0,40.0,
1650838521.3857934,6.618,0.05,0.0,0.0,0.0,0.42100000000000004,0.8420000000000001,0.619,0.45,42.0,45.0,51.0,41.0,
1650838521.5860813,6.618,0.05,0.0,0.0,0.0,0.524,0.524,0.632,0.773,41.0,44.0,48.0,45.0,
1650838521.786357,6.618,0.0,0.0,0.0,0.0,0.389,1.0,0.4,0.45,41.0,49.0,47.0,40.0,
1650838521.986765,6.618,0.158,0.0,0.0,0.0,0.45,0.9520000000000001,0.47600000000000003,0.42100000000000004,43.0,49.0,48.0,41.0,
1650838522.1870666,6.618,0.667,0.048,0.0,0.0,0.545,0.7,0.526,0.591,44.0,47.0,50.0,43.0,
1650838522.3873415,6.618,0.053,0.0,0.0,0.0,0.8,0.4,0.42100000000000004,0.55,47.0,44.0,47.0,41.0,
1650838522.587633,6.618,0.091,0.0,0.0,0.0,1.0,0.45,0.455,0.47600000000000003,48.0,44.0,47.0,42.0,
1650838522.787918,6.618,0.0,0.0,0.0,0.0,0.45,0.42100000000000004,0.42100000000000004,1.0,43.0,44.0,48.0,46.0,
1650838522.9881167,6.546,0.105,0.0,0.0,0.0,0.955,0.368,0.45,0.368,48.0,44.0,47.0,42.0,
1650838523.1883934,6.546,0.0,0.0,0.0,0.0,0.42100000000000004,1.0,0.45,0.45,43.0,50.0,48.0,42.0,
1650838523.3886936,6.653,0.05,0.0,0.0,0.0,0.45,0.45,0.389,0.95,43.0,45.0,49.0,46.0,
1650838523.5889568,6.653,0.55,0.0,0.048,0.0,0.55,0.75,0.5,0.526,46.0,47.0,48.0,43.0,
1650838523.7892258,6.653,0.05,0.0,0.0,0.0,0.47600000000000003,0.47600000000000003,1.0,0.4,42.0,46.0,55.0,43.0,
1650838523.9895236,6.653,0.095,0.0,0.0,0.0,0.9470000000000001,0.4,0.429,0.429,47.0,45.0,48.0,43.0,
1650838524.1898167,6.653,0.0,0.048,0.7,0.0,0.632,0.591,0.526,0.526,47.0,46.0,49.0,43.0,
1650838524.3901086,6.653,0.55,0.0,0.0,0.0,0.5,0.737,0.474,0.474,42.0,50.0,49.0,42.0,
1650838524.5903983,6.653,0.55,0.0,0.0,0.0,0.526,0.45,0.45,0.75,45.0,46.0,49.0,44.0,
1650838524.7906847,6.638,0.21100000000000002,0.0,0.0,0.0,0.47600000000000003,0.5,0.5,0.955,44.0,46.0,49.0,48.0,
1650838524.9909596,6.638,0.1,0.0,0.0,0.0,0.7,0.45,0.773,0.429,43.0,46.0,54.0,43.0,
1650838525.1912277,6.638,0.9,0.0,0.0,0.0,0.5710000000000001,0.636,0.45,0.556,43.0,49.0,48.0,43.0,
1650838525.3915036,6.638,0.7,0.0,0.0,0.0,0.773,0.6,0.47600000000000003,0.524,49.0,46.0,49.0,43.0,
1650838525.5917897,6.638,0.727,0.0,0.0,0.0,0.5,0.5,0.579,0.75,44.0,46.0,50.0,47.0,
1650838525.7920783,6.641,0.053,0.0,0.0,0.0,0.45,0.9,0.5710000000000001,0.45,44.0,49.0,53.0,43.0,
1650838525.9923604,6.641,0.5710000000000001,0.105,0.23800000000000002,0.1,0.524,0.45,0.524,0.75,44.0,46.0,51.0,45.0,
1650838526.19263,6.641,0.17600000000000002,0.55,0.316,0.0,0.526,0.524,0.75,0.42100000000000004,47.0,47.0,51.0,44.0,
1650838526.3929093,6.641,0.45,0.05,0.3,0.0,0.65,0.65,0.444,0.5710000000000001,46.0,49.0,50.0,44.0,
1650838526.593189,6.641,0.25,0.0,0.0,0.0,0.42100000000000004,0.474,0.8,0.5,43.0,47.0,56.0,44.0,
1650838526.793472,6.641,0.1,0.0,0.0,0.0,0.65,0.429,0.818,0.42100000000000004,48.0,47.0,51.0,44.0,
1650838526.9937606,6.676,0.053,0.0,0.0,0.0,0.47600000000000003,0.47600000000000003,0.8,0.636,44.0,47.0,52.0,47.0,
1650838527.1940408,6.676,0.048,0.0,0.0,0.0,0.429,0.42100000000000004,0.429,1.0,43.0,46.0,50.0,48.0,
1650838527.3943264,6.687,0.474,0.0,0.0,0.0,0.5,0.47600000000000003,0.684,0.7,45.0,47.0,53.0,46.0,
1650838527.5946097,6.687,0.3,0.0,0.0,0.0,0.5,0.45,0.818,0.5,47.0,48.0,54.0,44.0,
1650838527.7948716,6.687,0.05,0.0,0.0,0.0,0.42100000000000004,1.0,0.5,0.45,44.0,52.0,50.0,44.0,
