time,W,usage_c0,usage_c1,usage_c2,usage_c3,usage_c4,usage_c5,usage_c6,usage_c7,temp4,temp5,temp6,temp7,
1651448960.050038,0.0,1.0,0.833,0.857,0.0,1.0,1.0,1.0,0.833,37.0,39.0,39.0,35.0,
1651448960.2503128,5.649,0.5,0.55,0.5,0.055999999999999994,0.5,0.9440000000000001,0.524,0.55,34.0,42.0,38.0,34.0,
1651448960.4506004,5.649,0.05,0.0,0.095,0.05,0.05,0.955,0.0,0.0,33.0,40.0,37.0,33.0,
1651448960.6508775,5.649,0.0,0.0,0.667,0.0,0.14300000000000002,0.42100000000000004,0.105,0.1,33.0,35.0,37.0,34.0,
1651448960.8511481,5.649,0.095,0.0,0.526,0.0,0.21100000000000002,0.263,0.28600000000000003,0.05,34.0,38.0,37.0,33.0,
1651448961.0514457,5.649,0.053,0.0,0.0,0.0,0.19,1.0,0.05,0.0,34.0,41.0,37.0,33.0,
1651448961.2517402,5.164,0.05,0.095,0.0,0.0,0.05,0.955,0.105,0.053,35.0,42.0,38.0,33.0,
1651448961.4520757,5.164,0.05,0.0,0.0,0.0,0.0,1.0,0.1,0.048,35.0,43.0,38.0,34.0,
1651448961.6523662,5.164,0.0,0.0,0.0,0.0,0.095,1.0,0.19,0.05,35.0,43.0,39.0,34.0,
1651448961.852659,5.164,0.095,0.0,0.0,0.0,0.0,1.0,0.053,0.15,35.0,43.0,39.0,35.0,
1651448962.0529487,5.164,0.0,0.05,0.0,0.0,0.0,1.0,0.05,0.055999999999999994,35.0,43.0,39.0,35.0,
1651448962.2532165,5.164,0.0,0.0,0.0,0.0,0.05,0.9,0.053,0.14300000000000002,35.0,41.0,42.0,35.0,
1651448962.4535024,5.157,0.105,0.0,0.0,0.0,0.05,0.0,1.0,0.15,34.0,39.0,47.0,36.0,
1651448962.6537952,5.157,0.1,0.048,0.0,0.0,0.05,0.0,1.0,0.055999999999999994,34.0,38.0,48.0,36.0,
1651448962.8540864,5.157,0.05,0.0,0.0,0.0,0.05,0.13,0.9520000000000001,0.15,34.0,39.0,49.0,37.0,
1651448963.054379,5.157,0.0,0.091,0.0,0.0,0.0,0.05,1.0,0.105,34.0,38.0,49.0,37.0,
1651448963.254668,5.157,0.05,0.05,0.0,0.0,0.05,0.0,1.0,0.053,34.0,39.0,49.0,37.0,
1651448963.4549541,5.157,0.0,0.0,0.0,0.0,0.15,0.048,1.0,0.05,35.0,39.0,49.0,36.0,
